Label,Score,Business_ID,Cuisine_Type,Number_of_Reviews,Rating
1,0.349227101,s4_ruNWE136n8awcA9oBbA,American,463,3.5
1,0.48931095,s4_ruNWE136n8awcA9oBbA,France,463,3.5
1,0.418004423,bbb6QZReetkrrubqGWJokQ,Mexican,464,3.5
1,0.28686738,E1RvMNZ4re4TnKarjx14Zw,Italian,464,3.5
1,0.232259467,R18bhjYmKxpwfkwGFlWW2g,Korean,467,3.5
1,0.490939915,QvQilClGyuKFz08TBsoJNA,France,467,3.5
1,0.351452112,zzcUX6-fwxpVsRYG96f9Ig,American,469,3.5
1,0.288871676,EJOpdpy6QPTtmC7Fn04yHw,Italian,470,3.5
1,0.185837507,MMotl_bi3-5JRra91A2jLA,Chinese,472,3.5
1,0.290548205,#NAME?,Italian,475,3.5
1,0.494197905,#NAME?,France,475,3.5
1,0.354429156,ZhbHXqkEYNKLAbamW5peJQ,American,477,3.5
1,0.423166335,iUOijKvgnv_4Iu758CqlOg,Mexican,477,3.5
1,0.495012462,ZhbHXqkEYNKLAbamW5peJQ,France,477,3.5
1,0.291893482,nw85LVh6H3JIiw3ugvhAmw,Italian,479,3.5
1,0.236057952,vAxm4dekBCfaRNoBYbx6OQ,Korean,480,3.5
1,0.424757957,YKAwpTnKO-n5vB9-pqaCLQ,Mexican,481,3.5
1,0.497049093,S5aiRMdfmptZiRWdJ4mhYQ,France,482,3.5
1,0.188564628,er4E7VCjDo0xE_IPu5o6Ig,Chinese,483,3.5
1,0.356669188,AT12PEBFRWFox6l2tr7w4w,American,483,3.5
1,0.425554633,2iwT3iutZvmqzmu7oOkWFw,Mexican,483,3.5
1,0.49786377,pV-f6jq8mqNWymbPyPNmzg,France,484,3.5
1,0.189063743,qGgQMVExGERqGhZNDM2ROg,Chinese,485,3.5
1,0.294256568,oexDsgqmXc9Qe3fy3uYx7g,Italian,486,3.5
1,0.294595152,TsYrzVVtkKO4Asrk_L9stw,Italian,487,3.5
1,0.358915716,fvYQeoC42TkIyPTSVEQWvw,American,489,3.5
1,0.190316036,53y6b_-YaptXhlm2-STzeA,Chinese,490,3.5
1,0.239009038,53y6b_-YaptXhlm2-STzeA,Korean,490,3.5
1,0.298333436,v64bMLxutTS2MWIrywBczA,Italian,498,3.5
1,0.241388068,5ZCvexz7_WHJCRgC3yGczw,Korean,498,3.5
1,0.192586049,Y1s36Tk63HIzAc76X_fAiQ,Chinese,499,3.5
1,0.433139473,Jb6g3-HKC__8X1i-PcekJw,Mexican,502,3.5
1,0.194365874,rGuXwUtNoDp0_GmspjYwcA,Chinese,506,3.5
1,0.509268641,Ndem0ydCV03xpoMduv8tkQ,France,512,3.5
1,0.304163992,#NAME?,Italian,515,3.5
1,0.511304617,g8vu1G_fZLrPpGf2UHk6-Q,France,517,3.5
1,0.370619237,NavBPhyeykbve1uVSOrDPg,American,520,3.5
1,0.514561117,8p_aK32w03D2ssgXs0fsXg,France,525,3.5
1,0.373283535,8fn5gUBncPJifhsEKmAejQ,American,527,3.5
1,0.201347545,yQiII2hHgV5aEMtIA2VG0Q,Chinese,533,3.5
1,0.252599508,hvrQQ0YWqgw0__OnofqXag,Korean,535,3.5
1,0.253215224,0FOE_TW-91b9wN661lZMyQ,Korean,537,3.5
1,0.202660859,xK8VkEUjAdfrtUBHhvs4Ww,Chinese,538,3.5
1,0.377486199,pffG9Ciyks5Xik7opl2bEw,American,538,3.5
1,0.379018933,KifkRh0gGD0voBw4FHFCVA,American,542,3.5
1,0.313554823,E2zKMwHhz4--dyplQ7gf8A,Italian,542,3.5
1,0.313905537,Jwb556DrGTEZryeV7XgZmQ,Italian,543,3.5
1,0.450416237,zjnnccSIpMdx5fN-MxAr_w,Mexican,545,3.5
1,0.205306634,gpt2U4ecZSCLmgVQPtkzbA,Chinese,548,3.5
1,0.315662831,DF7PV0DE9z0LM4ae6XYeYg,Italian,548,3.5
1,0.25693047,YvL7_ZXp-VAhrOCy1mb-cQ,Korean,549,3.5
1,0.384402663,s33HF6gGTWo3D7QxBMv9ow,American,556,3.5
1,0.454857141,s33HF6gGTWo3D7QxBMv9ow,Mexican,556,3.5
1,0.527572513,N66LlG3W6Tw5LhUtAE7h1w,France,557,3.5
1,0.208515242,B7bxdtvLYR7Nmex4AIFd4w,Chinese,560,3.5
1,0.260367244,B7bxdtvLYR7Nmex4AIFd4w,Korean,560,3.5
1,0.458495706,SPvW-SV2Ed7z8k-QXDUIDg,Mexican,565,3.5
1,0.388652682,VNee09tB2NVGTe3g1tFylw,American,567,3.5
1,0.323813856,y800EdmdRpesUgQYN4VXNw,Italian,571,3.5
1,0.533254325,y800EdmdRpesUgQYN4VXNw,France,571,3.5
1,0.264784217,xUD5j3fq3CExLfyV-GhHPA,Korean,574,3.5
1,0.534470856,SUbNA5z-LokTPQj5cdds8Q,France,574,3.5
1,0.534470856,YL50wX8_PyeQE6NylT8YVQ,France,574,3.5
1,0.392142683,s4dRPq3hzy2Df-pCDHcVSg,American,576,3.5
1,0.39330858,vtKxYnrZld4w6wG82Vm4pg,American,579,3.5
1,0.465785891,rbAxZRKdMoMxeonDTmooFg,Mexican,583,3.5
1,0.466191441,oSFL1AVZYouS4YrDjoLyLA,Mexican,584,3.5
1,0.466596812,VIIfYEzIppjps0K_J_8zLg,Mexican,585,3.5
1,0.21586895,91rrB0aH3caC70oCkxAynA,Chinese,587,3.5
1,0.467407972,ub2VfE7SRLJABAClzGZp3A,Mexican,587,3.5
1,0.270533085,tA1QO_GParSsaOaO8UoBvQ,Korean,592,3.5
1,0.470248342,o-KRgyTJoM4EM-K-rwe86w,Mexican,594,3.5
1,0.334245354,gGkkzrcHh1xS-S55OsuKsw,Italian,600,3.5
1,0.273113132,5hUV9RDTi-DvjU_OpIit7g,Korean,600,3.5
1,0.402285933,nfaS-7o4ZrVdsdqhZHnksQ,American,602,3.5
1,0.220594689,iXmDaPsgylG1kHPLli15MQ,Chinese,604,3.5
1,0.274409086,iXmDaPsgylG1kHPLli15MQ,Korean,604,3.5
1,0.547014415,DiMjV0XcRGybywKE0JTfZQ,France,605,3.5
1,0.475122005,EHUNrnIgnhwTnpOm3gEESg,Mexican,606,3.5
1,0.547417998,j1x37tGUHqpS0S85pi-LqQ,France,606,3.5
1,0.476747841,NcIUA8l_kmbPEwqI9lzELg,Mexican,610,3.5
1,0.338245511,8-Ug0Zjs5sL6MARspRJ7CA,Italian,611,3.5
1,0.276685953,Ab-oC8Wm_R73gWQYOUW_xA,Korean,611,3.5
1,0.406996191,uuHujhrkVQdS8XVSGWW2mA,American,614,3.5
1,0.223974735,2eR8ftw-GiTEwg3Y7Rm-MA,Chinese,616,3.5
1,0.408176571,AV90qTTlBilokZooTUIhxw,American,617,3.5
1,0.408964187,be6NzaJ-t-zW4ml_WPddYA,American,619,3.5
1,0.341535717,rupPZLhd0oRSAmVDaeYaGA,Italian,620,3.5
1,0.341902375,dMrF98GlFYIPKYY5NVZHbw,Italian,621,3.5
1,0.553466201,dMrF98GlFYIPKYY5NVZHbw,France,621,3.5
1,0.412118584,YsDmYRzJo3kiwZvIe1r0Fg,American,627,3.5
1,0.483661741,YsDmYRzJo3kiwZvIe1r0Fg,Mexican,627,3.5
1,0.484068781,8WSRmH4rsSRJN1jN0qmT_A,Mexican,628,3.5
1,0.227678046,Vzx-7-jSEBz2g8NuGVhHvQ,Chinese,629,3.5
1,0.485696614,ox36ejKIJqE0lALCiZu0IA,Mexican,632,3.5
1,0.414884716,gaxx8auiAGlKW3FTF0N-ww,American,634,3.5
1,0.347053289,YT5Ywu9y190B4IGIlBetzA,Italian,635,3.5
1,0.347053289,MoyxzhaYIsJx-p9IuGGK4w,Italian,635,3.5
1,0.229978234,RTFIMX31BPeZzx7kJJ1SCA,Chinese,637,3.5
1,0.285244197,RTFIMX31BPeZzx7kJJ1SCA,Korean,637,3.5
1,0.488139212,HKBJGt04_ZSdiIWA_6J8kQ,Mexican,638,3.5
1,0.348161906,6aVgixwks8EgirE1JtyDAQ,Italian,638,3.5
1,0.349642456,MA1QPFSYddVq_KzEldpcRg,Italian,642,3.5
1,0.287575126,Ntm_eH5TtVsofqL6BA7f9w,Korean,644,3.5
1,0.41963914,EL5Y6BSinmUte5VW4Eh54Q,American,646,3.5
1,0.351126105,EL5Y6BSinmUte5VW4Eh54Q,Italian,646,3.5
1,0.351497352,fL-JDsQ2I_MT7SpwfyHRFg,Italian,647,3.5
1,0.421227187,-2aMphgYYnoxncuZ7xI3Gw,American,650,3.5
1,0.424010396,dFBtU2QSbBc0x27q28EFJw,American,657,3.5
1,0.496284068,5LO5C4doYF_UP2OB29zYMg,Mexican,658,3.5
1,0.355593711,I8wk0uwL6R0RhSprSlPvNw,Italian,658,3.5
1,0.569112837,R15b1EaOvR3xe9xLacMJdg,France,660,3.5
1,0.356714666,iEUXrUUqGfUhpgYYSr5Zig,Italian,661,3.5
1,0.49791339,frWu5KfSULdCHd0GmA-ytw,Mexican,662,3.5
1,0.499542713,3DNtS1_3gobrYQBAwDx4DA,Mexican,666,3.5
1,0.358586401,r_fUOUhz-pHZxFDV1hzy0w,Italian,666,3.5
1,0.501579523,jFYEsw6_4y4VMpSVB863sw,Mexican,671,3.5
1,0.574697852,15_ODtslmB59M-FxU-mvUQ,France,674,3.5
1,0.503208816,X2mfQ5SOE5eMuUzPrI_pwA,Mexican,675,3.5
1,0.30008316,Fv6ueSQwc_ITpXEhybHvtA,Korean,681,3.5
1,0.577483296,ZxfXy-odIz_Xi1i9Uu00pg,France,681,3.5
1,0.243819609,kWJF8L1u5jdlkLBItUu16w,Chinese,684,3.5
1,0.243819609,kWJF8L1u5jdlkLBItUu16w,Chinese,684,3.5
1,0.24592869,xH7mEjh4Rn6KdHjXYNoOjw,Chinese,691,3.5
1,0.24592869,xH7mEjh4Rn6KdHjXYNoOjw,Chinese,691,3.5
1,0.369146258,jDIVPYpxQAk1HUAi0NIlQw,Italian,694,3.5
1,0.370285183,u5gLdI6l6zsPxL2kOYbyfw,Italian,697,3.5
1,0.371045619,6n7D4amt9vEruR73tt3S9w,Italian,699,3.5
1,0.585018456,Yx6xDJBEmC8oTAmIEzDRag,France,700,3.5
1,0.58580941,Knbn0h4MA1KX5Fv3eZfK4w,France,702,3.5
1,0.25140819,zj4vqgljRhxwWlvttgFRKQ,Chinese,709,3.5
1,0.517052472,zGtR4FNGDD1EjdxIzKF-HA,Mexican,709,3.5
1,0.309752166,zj4vqgljRhxwWlvttgFRKQ,Korean,709,3.5
1,0.376002222,VF3wSCRC3mE6JpBQPQXELA,Italian,712,3.5
1,0.311496824,x9Fq3Zty6d9JQ2ok00YXVA,Korean,714,3.5
1,0.253252566,XkL6fOBtaIqVCMXVCY9row,Chinese,715,3.5
1,0.450465381,YMHxv6VFriKz1KevVXl0Cw,American,723,3.5
1,0.315705687,0vSAR3Ym2fuehBvHSZyqIQ,Korean,726,3.5
1,0.524372101,5Ota_iMwlPLPrap-KfQrgw,Mexican,727,3.5
1,0.382523388,jo30o65XFWmgMJS86zFiFQ,Italian,729,3.5
1,0.318174958,gZqwq8kE-Z3-DdZGOEjOkQ,Korean,733,3.5
1,0.599575579,9vYSRXdp5JtFmqhi0FigMA,France,737,3.5
1,0.26134786,lRSiXYB09Z5x1iINqQ7rHA,Chinese,741,3.5
1,0.53208679,x9wa2M7gvf32swUSBP3uXA,Mexican,746,3.5
1,0.323500514,wx5XkAsviabyZdQma64Fyw,Korean,748,3.5
1,0.265457749,EFihj7vsRRXiF5la-UURyw,Chinese,754,3.5
1,0.463808537,3xJAmXIUO8cRSnPcUoMdCw,American,756,3.5
1,0.269287884,8cyRl5HIQzbkYD7orq223g,Chinese,766,3.5
1,0.270893842,AILf_L7I9vJ2pyHmSo9v8Q,Chinese,771,3.5
1,0.33211723,AILf_L7I9vJ2pyHmSo9v8Q,Korean,772,3.5
1,0.613959491,uby3glEc0Brt9LAoCI0WTg,France,774,3.5
1,0.272506028,QCpJlezYJnkZYNat-XYXYw,Chinese,776,3.5
1,0.545044005,1nR3kKOs938gcgnw6p5wjg,Mexican,778,3.5
1,0.334289253,ya8HC5_97zGt3wNPWNNENA,Korean,778,3.5
1,0.473546445,ESREfCxyY9A1Wetnk47xJQ,American,780,3.5
1,0.276399553,6LfskUyZzmcDSV6h5kOwGw,Chinese,788,3.5
1,0.477203697,6TIkBQs6D8IZ0uwpn7c_Pw,American,789,3.5
1,0.277051806,1Duix1fA6zcJGdYAmBPkmw,Chinese,790,3.5
1,0.477610081,jjLcqGI11ThxAhcftEh1Aw,American,790,3.5
1,0.62011987,jjLcqGI11ThxAhcftEh1Aw,France,790,3.5
1,0.407437474,pL2tig3FxJcrZ4wDIO4TsA,Italian,793,3.5
1,0.278686583,UkA3V8itzKuBGZ9c7y989w,Chinese,795,3.5
1,0.481270254,-4PCSqieO2rJ4-htOh8v0w,American,799,3.5
1,0.481676936,yy8jf3cnbXG4KOLGNJVfig,American,800,3.5
1,0.344886094,NJ7zULzFvPxrt_ILMvV7gA,Korean,807,3.5
1,0.347467691,tznio-FInuk87Y15Dgq5iw,Korean,814,3.5
1,0.56035018,DTKKEogIt2wQm4UULYVGug,Mexican,816,3.5
1,0.63042742,mosd9Voq5Ws6k6Uduii_ww,France,817,3.5
1,0.6330809,emTmnLlesIwxRofQ34ntdA,France,824,3.5
1,0.567562342,jYAqup9AF9N9wYAWYanZ-A,Mexican,834,3.5
1,0.639491439,g3jNtkQZVZrrC823oBxdtg,France,841,3.5
1,0.295694441,rEbwps11tIERRkwQrIXQog,Chinese,846,3.5
1,0.574746311,TgoYhgbPCYhLBNtpue3QHg,Mexican,852,3.5
1,0.503665864,8lLs3dsSN-Am2_EtNfbXqA,American,854,3.5
1,0.50733161,54SrQVVhGcvfuIkFabQ8KQ,American,863,3.5
1,0.436039686,rJJiGJx3kfMAxtD7P7okHQ,Italian,865,3.5
1,0.366540134,2f0EWTvp3YDtGNKEEXKKhA,Korean,865,3.5
1,0.58189857,1m6viubAWUgsTgguIrJT6A,Mexican,870,3.5
1,0.650311768,1m6viubAWUgsTgguIrJT6A,France,870,3.5
1,0.442058951,Cnqy9w1BFXZFEaChfox0ow,Italian,880,3.5
1,0.517915428,opyY8Zk2RqiwLu9SzkQXJA,American,889,3.5
1,0.446081579,z-zXPW4_JIHWCSCwwbQLYg,Italian,890,3.5
1,0.314693332,uaFHoq-a5XqxF-bsOK9_Qg,Chinese,901,3.5
1,0.380263478,uaFHoq-a5XqxF-bsOK9_Qg,Korean,901,3.5
1,0.526452839,NMuZQuK6UU32VlSF6khh0w,American,910,3.5
1,0.599623203,2IHGMQVQ7zmb89WyiiH1AQ,Mexican,915,3.5
1,0.385653913,2IHGMQVQ7zmb89WyiiH1AQ,Korean,915,3.5
1,0.667882085,lNGdiIQwGOGsXAKvRMVC0w,France,918,3.5
1,0.395348907,EzuRT_4vOrvWdHqZzEFf0w,Korean,940,3.5
1,0.475627452,cGqMEMQFtkB3hIGfLy2R3A,Italian,963,3.5
1,0.476846546,FCl5446Rovk1HRHoXpojdg,Italian,966,3.5
1,0.347143203,5AD9nY8UrYlCVMb3Y6KeWg,Chinese,991,3.5
1,0.415376544,5AD9nY8UrYlCVMb3Y6KeWg,Korean,991,3.5
1,0.633505285,R5jpETY0OshPn-AeJjs0fA,Mexican,1003,3.5
1,0.568010986,OYKNRBU-unLF-r0bRZwY3A,American,1013,3.5
1,0.568810403,4LV-7hGnfimAhoAuYhgvEg,American,1015,3.5
1,0.570807517,2RbBg1CIxBZAc2MQPdxkcA,American,1020,3.5
1,0.360929519,SNhDVaf_n7VDZcfry8mYdA,Chinese,1028,3.5
1,0.430087507,MvmuCDXPliFUYJ7B7Y02AA,Korean,1028,3.5
1,0.364318937,N0cfNApqwrPEqXgcf3NWmg,Chinese,1037,3.5
1,0.577579856,D2qV8sDdHEFlHbVz7VSHRQ,American,1037,3.5
1,0.43368566,N0cfNApqwrPEqXgcf3NWmg,Korean,1037,3.5
1,0.647387147,d7YbQzGlmawMGAzUHzZvuw,Mexican,1040,3.5
1,0.36658597,uuDvk4EsRUkeTj4jVKJOpw,Chinese,1043,3.5
1,0.436088443,uuDvk4EsRUkeTj4jVKJOpw,Korean,1043,3.5
1,0.711421669,uuDvk4EsRUkeTj4jVKJOpw,France,1043,3.5
1,0.514302611,S8OKQ5S40oZ1Rr5RbC0jdg,Italian,1058,3.5
1,0.602405906,TmnKwcIM8zABSnCTetxzAw,American,1100,3.5
1,0.388794124,sinDhwX8Egru_3FCI7bhkw,Chinese,1101,3.5
1,0.730430007,FON3TceJNsTC0I0mzBwOKg,France,1101,3.5
1,0.604745209,nMWqlWid2YfDeutioit_0w,American,1106,3.5
1,0.604745209,oYIdKuDLo54U4lN72NqWkg,American,1106,3.5
1,0.671530306,M1YYZ9cTVuMXLji_XF6rzg,Mexican,1106,3.5
1,0.674399018,DFRpXRHjOHBxYHiuvwaEQQ,Mexican,1114,3.5
1,0.545142174,ONEe1U1fNGT80jAEE0sCrg,Italian,1134,3.5
1,0.618292332,9M5AX_NthLQADRCcspua7Q,American,1141,3.5
1,0.47730267,wqYHhMnpdfUVGL5JI3Wi_A,Korean,1145,3.5
1,0.689592481,okNIE5TrZVy43GI0A3aUIw,Mexican,1157,3.5
1,0.628239274,77EedCTJY1biWIYSzAulCQ,American,1167,3.5
1,0.41582033,JzD9nfJWHwnG-2Wk87muHg,Chinese,1170,3.5
1,0.706757009,QwL5LS436Xjo9MHFi2rc-g,Mexican,1207,3.5
1,0.431334555,d_TC6Om2EBTzHVm_lCgNtg,Chinese,1209,3.5
1,0.439746648,VbUy299ch56p4GYZTNDbvA,Chinese,1230,3.5
1,0.65188247,hKdvsbuQRtjajWYwjaoOQw,American,1230,3.5
1,0.511909842,VbUy299ch56p4GYZTNDbvA,Korean,1230,3.5
1,0.515980065,mnj9O1tbCKiAN5zWMe5v8w,Korean,1240,3.5
1,0.776625097,eVBVn6bjwl_mMLxN-35_6w,France,1254,3.5
1,0.723679245,j4dGkqL-OK9YH8Sl2eOWEg,Mexican,1258,3.5
1,0.667246997,Vs-3byrsBYwd_Cnfl0CyFw,American,1272,3.5
1,0.67872113,6GwOwhHPW8YCSfaOtM-55Q,American,1304,3.5
1,0.791248083,jt_mFVGnAcPx27vIz4o29A,France,1307,3.5
1,0.471257925,zubN8Ve-RyoljRZV4NRxEQ,Chinese,1308,3.5
1,0.800771594,TmEPtynTP1qoTqwUbGKyGw,France,1343,3.5
1,0.629806399,5Akss-swwfyoSVeIsDBbvw,Italian,1349,3.5
1,0.493630975,L37A2JWXfwR_PgKColA8xA,Chinese,1363,3.5
1,0.700683415,cQxtisUT6TgEGSN7gpnTDg,American,1367,3.5
1,0.580060065,KaBw8UEm8uZTV6YLsshYrQ,Korean,1399,3.5
1,0.768935382,dYWjNK07igws9jFNgQmhng,Mexican,1405,3.5
1,0.518470705,6hacsz7FUwprKTjJb6KFog,Chinese,1424,3.5
1,0.722086847,Pm-thVYtl3RWC0m3y_AeWg,American,1431,3.5
1,0.781705618,3LRZQolTdyps07RSoaIXpA,Mexican,1450,3.5
1,0.602890909,GDWVTV11eq92ElXD9mstBw,Korean,1457,3.5
1,0.537148833,T8WfkzuVi96qCpj1tWjlxw,Chinese,1470,3.5
1,0.537959099,rYw5rQbWRX9buZHZbxqWdA,Chinese,1472,3.5
1,0.538363934,SyvC0s3y0ZrtnLbwnvw7tw,Chinese,1473,3.5
1,0.611440897,U0deo-JRQmHrru0uSf6QWA,Korean,1479,3.5
1,0.618385732,9xRIcn0jTyvWNH9aBO3oAA,Korean,1497,3.5
1,0.619922638,0ef3Q3RvIqfFzZoOfA2amg,Korean,1501,3.5
1,0.749009609,puIxzUYl8hhVfWJRaMsZcA,American,1516,3.5
1,0.841977119,puIxzUYl8hhVfWJRaMsZcA,France,1516,3.5
1,0.63288641,Ad3dUoLatOdNtB4LxfmmWg,Korean,1535,3.5
1,0.758087099,GxqEVZUgz8xophUos_V3eQ,American,1546,3.5
1,0.651232481,eIPiRkf6KCo9A9Ok-Nr_ow,Korean,1584,3.5
1,0.668057919,P8YbK6_2TnXHojrs0ycisg,Korean,1630,3.5
1,0.604108155,6zM0c7vvoddgza_qvKkATw,Chinese,1638,3.5
1,0.68797344,MIuFXBFthAWeEMxyP_lm9A,Korean,1686,3.5
1,0.661566615,_usWsAYSKKV2q8xw-3ajrA,Chinese,1790,3.5
1,0.661566615,_usWsAYSKKV2q8xw-3ajrA,Chinese,1790,3.5
1,0.840288281,k5NAz3-goMXKoUqPfOZ1Hw,American,1864,3.5
1,0.691155016,B3i4zs5wquFu1UZyzYJ-bQ,Chinese,1873,3.5
1,0.691155016,B3i4zs5wquFu1UZyzYJ-bQ,Chinese,1873,3.5
1,0.854198158,x2ATnp8-hXFhr_XznPYPMw,American,1930,3.5
1,0.888355076,boRM4i0UQswxQIp6CA9y_A,Mexican,1940,3.5
1,0.84421134,kqewBLuQDB3euc-s_mRf4A,Italian,2060,3.5
1,0.7539891,x_t-FtDa5HVgc-wecp0HBg,Chinese,2066,3.5
1,0.7539891,x_t-FtDa5HVgc-wecp0HBg,Chinese,2066,3.5
1,0.7539891,x_t-FtDa5HVgc-wecp0HBg,Chinese,2066,3.5
1,0.7539891,x_t-FtDa5HVgc-wecp0HBg,Chinese,2066,3.5
1,0.890298963,bRPq-Nmct5bOuOtsu8fC7Q,American,2130,3.5
1,0.782673299,FH978pIP1TLRuPAH-MbWIQ,Chinese,2165,3.5
1,0.782673299,FH978pIP1TLRuPAH-MbWIQ,Chinese,2165,3.5
1,0.782673299,FH978pIP1TLRuPAH-MbWIQ,Chinese,2165,3.5
1,0.782673299,FH978pIP1TLRuPAH-MbWIQ,Chinese,2165,3.5
1,0.853255212,TU_BU9HLflYI2xlyqVQdRA,Chinese,2459,3.5
1,0.885968089,TU_BU9HLflYI2xlyqVQdRA,Korean,2459,3.5
1,0.936164081,QObHX0yR6zd0WfksRDbJTA,Italian,2671,3.5
1,0.97747767,UXVDyIzmO5kmJnlv-HDXLg,American,3159,3.5
1,0.990983367,HfJhenvKDi-ds8SUJFwrLg,Korean,4085,3.5
1,0.383555382,aD8oSYF3Pt3CbUXdOPsI_w,Chinese,1,4
1,0.383555382,_cD0QQhvA1zft3GBLnkg4g,Chinese,1,4
1,0.383555382,CMPJF2i7jo6Qt9kD3K7ASQ,Chinese,1,4
1,0.383555382,XDboe1zVxSRRMgHObYULSA,Chinese,1,4
1,0.383555382,87C46cZ-Kbinme_hsgjspA,Chinese,1,4
1,0.383555382,HKjazh_40Gei5rP5ir-F2w,Chinese,1,4
1,0.383555382,gABJfl51T0QXitBlXlVB4g,Chinese,1,4
1,0.597492754,IlTO6AhMAFcKdYtndavxEQ,American,1,4
1,0.597492754,NtTZGZkXYpFO_w8tSyuWBg,American,1,4
1,0.664824069,LDLb6b0VGG4ATeNxUlchew,Mexican,1,4
1,0.664824069,KNo4WyHcQ8Kwd4zXy_mhfA,Mexican,1,4
1,0.664824069,tbyq3mdNFQrZPIuRmO0bQw,Mexican,1,4
1,0.664824069,XmogJstBXGY35Y3yjlI9yA,Mexican,1,4
1,0.664824069,VJyV-w2BBGTpMOBEzqvfNg,Mexican,1,4
1,0.664824069,#NAME?,Mexican,1,4
1,0.526273549,1GJOcQhWuI1GJkKGzfaOow,Italian,1,4
1,0.453969032,V-r2UBpeGzXa4kvAbr-A-Q,Korean,1,4
1,0.726056278,1ttjtJRkIRhkZNhXQPQ6_g,France,1,4
1,0.726056278,IlTO6AhMAFcKdYtndavxEQ,France,1,4
1,0.726056278,bXm7EEVUi2F7yMT5_4J0TQ,France,1,4
1,0.383940578,SX6WD9yIj3jG6HlyzdYzRQ,Chinese,2,4
1,0.383940578,NFa2F3vQaZ0WPpcA1aI7AQ,Chinese,2,4
1,0.383940578,QVbe9wy9UfC3yHl9ZcNCWg,Chinese,2,4
1,0.383940578,EhrSNWi4iOhvNqhtsfDyiQ,Chinese,2,4
1,0.66518718,tfJ7mBlkTSZQoQ3F7KaGpg,Mexican,2,4
1,0.66518718,iK4T3NlzEqi9Fp619Q8-zA,Mexican,2,4
1,0.454372853,spKpIRNSYu6uWy-LBUfFrw,Korean,2,4
1,0.454372853,NiMLFWCL65B_YFUAW3yo_Q,Korean,2,4
1,0.38432616,_0MvItPbaQ3A-pP3GWHI1Q,Chinese,3,4
1,0.665549815,NlouHE3sXGxeLn7UdXsvzg,Mexican,3,4
1,0.454776943,6_ylK7gVZ1E0nzqi-mhIuA,Korean,3,4
1,0.454776943,al1JahwY9PlEU3QRYmO4jA,Korean,3,4
1,0.726703942,attmOm142RUy0d4Z_mSy4w,France,3,4
1,0.384711683,GOLqh9i4qeqcj2Q3DJ3AQw,Chinese,4,4
1,0.384711683,Z8dzjqeRl8Q9tU1uytXDwA,Chinese,4,4
1,0.384711683,VrUqSxFaaFcN7T01pCCMwQ,Chinese,4,4
1,0.384711683,ApAGKaGPzxcFV3NVHROh-w,Chinese,4,4
1,0.59866786,4b8VKAJwRZkNMGItHl5r4w,American,4,4
1,0.665912509,aEUpKly4I9rJillI_i-2AA,Mexican,4,4
1,0.527492166,xaL0KO7Md2KKJ38dZnvXZg,Italian,4,4
1,0.455180854,Z9pwOzmC6gG-nOGoHSaT1g,Korean,4,4
1,0.455180854,Nb7tu28Fmt-TmWeI6TaKQw,Korean,4,4
1,0.727027535,iY3qC34ktNmtKRCSfcWBMA,France,4,4
1,0.727027535,cdTCxFV9W5CggeAQmTiPSw,France,4,4
1,0.727027535,dK2_ykbMN1nx2govFgkkjA,France,4,4
1,0.727027535,GAZA6Y-aIuHOLnxsac-EyQ,France,4,4
1,0.385097533,EgBPFtixZK9VhRtFsobDxg,Chinese,5,4
1,0.385097533,hyd08lsVkYzCfbbCuzla5Q,Chinese,5,4
1,0.385097533,zWDiH7KpUhRhv1cPNExMDg,Chinese,5,4
1,0.385097533,8JUmgPzucg0qbc8oRSYgJw,Chinese,5,4
1,0.385097533,wqu8ZUOUH50m1LmdAdsDFg,Chinese,5,4
1,0.666274846,nmu94WR4OY82i3jQoEWwXw,Mexican,5,4
1,0.666274846,nLGaT5Uqe7xnSvXCuesiYA,Mexican,5,4
1,0.666274846,nFheFe5nU7hSSydNjsliGA,Mexican,5,4
1,0.666274846,WTrX6u33EUeejj6c5gRwjQ,Mexican,5,4
1,0.455585092,rDel4XpHiTzE4X7f2demog,Korean,5,4
1,0.727350831,gnp2CQMuLlz8eXXbKaOY5g,France,5,4
1,0.727350831,ARanG_vZmGwpPR3tXKw0Kw,France,5,4
1,0.727350831,dVg_MRJEhAqHyFZrqAAxMQ,France,5,4
1,0.599450529,S09_otVIPi3xbqAudLn1tA,American,6,4
1,0.666637123,dxvR8EWhq90Th1Pda47QMg,Mexican,6,4
1,0.666637123,5ZFWfz5wimY1q-ChXVlYRQ,Mexican,6,4
1,0.455989331,e4V1FyyinsugJiNYlPbjRA,Korean,6,4
1,0.455989331,ydmcPeX9eOokT-p3gGr-AA,Korean,6,4
1,0.727673709,QZ_rPt5u4pJ9_USdSsTuXw,France,6,4
1,0.385869473,gqUR7hd3NsxOD_JrD-iFfQ,Chinese,7,4
1,0.666999161,J_Nb9O4fKYwz28gkl-Y-_Q,Mexican,7,4
1,0.666999161,UnpKXwYRHGAU4HNNN7__-w,Mexican,7,4
1,0.666999161,ZIC_zceKH8IRSDFc5Xe-2Q,Mexican,7,4
1,0.666999161,PKrnP4JGeBFCXEymdRHLhg,Mexican,7,4
1,0.666999161,wqEPTJBbqG3QKysMxNQQCA,Mexican,7,4
1,0.666999161,muBVnr4xZD4mCn4VF4BKHw,Mexican,7,4
1,0.666999161,B2RP0JwTBsQhS1n5_DQG0Q,Mexican,7,4
1,0.528710186,7oNuDMESKejMgJFlkQwxmQ,Italian,7,4
